t_ns,signal,voltage,value
127585000,STEP_PHASE_SendAck_Write,3.550,8.000
127585000,SWDIO,3.200,
127590000,SWCLK,0.000,
127590000,SWDIO_SAMPLE_H,3.420,1.000
127595000,SWCLK,3.300,
127595000,SWDIO,0.100,
127600000,SWCLK,0.000,
127600000,SWDIO_SAMPLE_H,3.420,2.000
127605000,SWCLK,3.300,
127610000,SWCLK,0.000,
127610000,SWDIO_SAMPLE_H,3.420,3.000
127615000,SWCLK,3.300,
127615000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
127615000,SWDIO,3.100,
127620000,SWCLK,0.000,
127625000,SWCLK,3.300,
127630000,SWCLK,0.000,
127630000,STEP_PHASE_RecvData_Write,3.550,11.000
127630000,SWDIO,3.300,
127630000,SWDIO,0.000,
127635000,SWCLK,3.300,
127635000,SWDIO_SAMPLE_T,3.420,1.000
127640000,SWCLK,0.000,
127645000,SWCLK,3.300,
127645000,SWDIO_SAMPLE_T,3.420,2.000
127650000,SWCLK,0.000,
127655000,SWCLK,3.300,
127655000,SWDIO_SAMPLE_T,3.420,3.000
127660000,SWCLK,0.000,
127665000,SWCLK,3.300,
127665000,SWDIO_SAMPLE_T,3.420,4.000
127670000,SWCLK,0.000,
127670000,SWDIO,3.300,
127675000,SWCLK,3.300,
127675000,SWDIO_SAMPLE_T,3.420,5.000
127680000,SWCLK,0.000,
127680000,SWDIO,0.000,
127685000,SWCLK,3.300,
127685000,SWDIO_SAMPLE_T,3.420,6.000
127690000,SWCLK,0.000,
127695000,SWCLK,3.300,
127695000,SWDIO_SAMPLE_T,3.420,7.000
127700000,SWCLK,0.000,
127705000,SWCLK,3.300,
127705000,SWDIO_SAMPLE_T,3.420,8.000
127710000,SWCLK,0.000,
127715000,SWCLK,3.300,
127715000,SWDIO_SAMPLE_T,3.420,9.000
127720000,SWCLK,0.000,
127725000,SWCLK,3.300,
127725000,SWDIO_SAMPLE_T,3.420,10.000
127730000,SWCLK,0.000,
127735000,SWCLK,3.300,
127735000,SWDIO_SAMPLE_T,3.420,11.000
127740000,SWCLK,0.000,
127745000,SWCLK,3.300,
127745000,SWDIO_SAMPLE_T,3.420,12.000
127750000,SWCLK,0.000,
127755000,SWCLK,3.300,
127755000,SWDIO_SAMPLE_T,3.420,13.000
127760000,SWCLK,0.000,
127760000,SWDIO,3.300,
127765000,SWCLK,3.300,
127765000,SWDIO_SAMPLE_T,3.420,14.000
127770000,SWCLK,0.000,
127770000,SWDIO,0.000,
127775000,SWCLK,3.300,
127775000,SWDIO_SAMPLE_T,3.420,15.000
127780000,SWCLK,0.000,
127785000,SWCLK,3.300,
127785000,SWDIO_SAMPLE_T,3.420,16.000
127790000,SWCLK,0.000,
127795000,SWCLK,3.300,
127795000,SWDIO_SAMPLE_T,3.420,17.000
127800000,SWCLK,0.000,
127800000,SWDIO,3.300,
127805000,SWCLK,3.300,
127805000,SWDIO_SAMPLE_T,3.420,18.000
127810000,SWCLK,0.000,
127810000,SWDIO,0.000,
127815000,SWCLK,3.300,
127815000,SWDIO_SAMPLE_T,3.420,19.000
127820000,SWCLK,0.000,
127825000,SWCLK,3.300,
127825000,SWDIO_SAMPLE_T,3.420,20.000
127830000,SWCLK,0.000,
127835000,SWCLK,3.300,
127835000,SWDIO_SAMPLE_T,3.420,21.000
127840000,SWCLK,0.000,
127845000,SWCLK,3.300,
127845000,SWDIO_SAMPLE_T,3.420,22.000
127850000,SWCLK,0.000,
127855000,SWCLK,3.300,
127855000,SWDIO_SAMPLE_T,3.420,23.000
127860000,SWCLK,0.000,
127865000,SWCLK,3.300,
127865000,SWDIO_SAMPLE_T,3.420,24.000
127870000,SWCLK,0.000,
127875000,SWCLK,3.300,
127875000,SWDIO_SAMPLE_T,3.420,25.000
127880000,SWCLK,0.000,
127885000,SWCLK,3.300,
127885000,SWDIO_SAMPLE_T,3.420,26.000
127890000,SWCLK,0.000,
127895000,SWCLK,3.300,
127895000,SWDIO_SAMPLE_T,3.420,27.000
127900000,SWCLK,0.000,
127905000,SWCLK,3.300,
127905000,SWDIO_SAMPLE_T,3.420,28.000
127910000,SWCLK,0.000,
127915000,SWCLK,3.300,
127915000,SWDIO_SAMPLE_T,3.420,29.000
127920000,SWCLK,0.000,
127925000,SWCLK,3.300,
127925000,SWDIO_SAMPLE_T,3.420,30.000
127930000,SWCLK,0.000,
127930000,SWDIO,3.300,
127935000,SWCLK,3.300,
127935000,SWDIO_SAMPLE_T,3.420,31.000
127940000,SWCLK,0.000,
127940000,SWDIO,0.000,
127945000,SWCLK,3.300,
127945000,SWDIO_SAMPLE_T,3.420,32.000
127950000,SWCLK,0.000,
127955000,SWCLK,3.300,
127955000,SWDIO_SAMPLE_T,3.420,33.000
127960000,SWCLK,0.000,
127960000,STEP_PHASE_Complete_Write,3.550,13.000
127965000,SWCLK,3.300,
127970000,SWCLK,0.000,
127975000,SWCLK,3.300,
127975000,SWDIO_SAMPLE_T,3.420,0.000
127980000,SWCLK,0.000,
127985000,SWCLK,3.300,
127985000,SWDIO_SAMPLE_T,3.420,0.000
127990000,SWCLK,0.000,
127995000,SWCLK,3.300,
127995000,SWDIO_SAMPLE_T,3.420,0.000
128000000,SWCLK,0.000,
128005000,SWCLK,3.300,
128005000,SWDIO_SAMPLE_T,3.420,0.000
128010000,SWCLK,0.000,
128015000,SWCLK,3.300,
128015000,SWDIO_SAMPLE_T,3.420,0.000
128020000,SWCLK,0.000,
128025000,SWCLK,3.300,
128025000,SWDIO_SAMPLE_T,3.420,0.000
128030000,SWCLK,0.000,
128035000,SWCLK,3.300,
128035000,SWDIO_SAMPLE_T,3.420,0.000
128040000,SWCLK,0.000,
128040000,SWDIO,3.300,
128040000,SWDIO,0.000,
128045000,SWCLK,3.300,
128045000,SWDIO_SAMPLE_T,3.420,0.000
128050000,SWCLK,0.000,
128055000,SWCLK,3.300,
128055000,SWDIO_SAMPLE_T,3.420,0.000
128060000,SWCLK,0.000,
128060000,SWDIO,3.300,
128065000,SWCLK,3.300,
128065000,SWDIO_SAMPLE_T,3.420,1.000
128070000,SWCLK,0.000,
128075000,SWCLK,3.300,
128075000,SWDIO_SAMPLE_T,3.420,2.000
128080000,SWCLK,0.000,
128085000,SWCLK,3.300,
128085000,SWDIO_SAMPLE_T,3.420,3.000
128090000,SWCLK,0.000,
128095000,SWCLK,3.300,
128095000,SWDIO_SAMPLE_T,3.420,4.000
128100000,SWCLK,0.000,
128105000,SWCLK,3.300,
128105000,SWDIO_SAMPLE_T,3.420,5.000
128110000,SWCLK,0.000,
128110000,SWDIO,0.000,
128115000,SWCLK,3.300,
128115000,SWDIO_SAMPLE_T,3.420,6.000
128120000,SWCLK,0.000,
128125000,SWCLK,3.300,
128125000,SWDIO_SAMPLE_T,3.420,7.000
128130000,SWCLK,0.000,
128130000,SWDIO,3.300,
128135000,SWCLK,3.300,
128135000,SWDIO_SAMPLE_T,3.420,8.000
128140000,SWCLK,0.000,
128140000,SWDIO,3.100,
128145000,SWCLK,3.300,
128145000,STEP_PHASE_SendAck_Read,3.550,3.000
128145000,SWDIO,3.200,
128150000,SWCLK,0.000,
128150000,SWDIO_SAMPLE_H,3.420,1.000
128155000,SWCLK,3.300,
128155000,SWDIO,0.100,
128160000,SWCLK,0.000,
128160000,SWDIO_SAMPLE_H,3.420,2.000
128165000,SWCLK,3.300,
128170000,SWCLK,0.000,
128170000,SWDIO_SAMPLE_H,3.420,3.000
128175000,SWCLK,3.300,
128175000,STEP_PHASE_SendData_Read,3.550,5.000
128180000,SWCLK,0.000,
128180000,SWDIO_SAMPLE_H,3.420,1.000
128185000,SWCLK,3.300,
128190000,SWCLK,0.000,
128190000,SWDIO_SAMPLE_H,3.420,2.000
128195000,SWCLK,3.300,
128200000,SWCLK,0.000,
128200000,SWDIO_SAMPLE_H,3.420,3.000
128205000,SWCLK,3.300,
128210000,SWCLK,0.000,
128210000,SWDIO_SAMPLE_H,3.420,4.000
128215000,SWCLK,3.300,
128220000,SWCLK,0.000,
128220000,SWDIO_SAMPLE_H,3.420,5.000
128225000,SWCLK,3.300,
128230000,SWCLK,0.000,
128230000,SWDIO_SAMPLE_H,3.420,6.000
128235000,SWCLK,3.300,
128240000,SWCLK,0.000,
128240000,SWDIO_SAMPLE_H,3.420,7.000
128245000,SWCLK,3.300,
128250000,SWCLK,0.000,
128250000,SWDIO_SAMPLE_H,3.420,8.000
128255000,SWCLK,3.300,
128260000,SWCLK,0.000,
128260000,SWDIO_SAMPLE_H,3.420,9.000
128265000,SWCLK,3.300,
128270000,SWCLK,0.000,
128270000,SWDIO_SAMPLE_H,3.420,10.000
128275000,SWCLK,3.300,
128280000,SWCLK,0.000,
128280000,SWDIO_SAMPLE_H,3.420,11.000
128285000,SWCLK,3.300,
128290000,SWCLK,0.000,
128290000,SWDIO_SAMPLE_H,3.420,12.000
128295000,SWCLK,3.300,
128300000,SWCLK,0.000,
128300000,SWDIO_SAMPLE_H,3.420,13.000
128305000,SWCLK,3.300,
128310000,SWCLK,0.000,
128310000,SWDIO_SAMPLE_H,3.420,14.000
128315000,SWCLK,3.300,
128320000,SWCLK,0.000,
128320000,SWDIO_SAMPLE_H,3.420,15.000
128325000,SWCLK,3.300,
128330000,SWCLK,0.000,
128330000,SWDIO_SAMPLE_H,3.420,16.000
128335000,SWCLK,3.300,
128335000,SWDIO,3.200,
128340000,SWCLK,0.000,
128340000,SWDIO_SAMPLE_H,3.420,17.000
128345000,SWCLK,3.300,
128345000,SWDIO,0.100,
128350000,SWCLK,0.000,
128350000,SWDIO_SAMPLE_H,3.420,18.000
128355000,SWCLK,3.300,
128360000,SWCLK,0.000,
128360000,SWDIO_SAMPLE_H,3.420,19.000
128365000,SWCLK,3.300,
128370000,SWCLK,0.000,
128370000,SWDIO_SAMPLE_H,3.420,20.000
128375000,SWCLK,3.300,
128380000,SWCLK,0.000,
128380000,SWDIO_SAMPLE_H,3.420,21.000
128385000,SWCLK,3.300,
128390000,SWCLK,0.000,
128390000,SWDIO_SAMPLE_H,3.420,22.000
128395000,SWCLK,3.300,
128400000,SWCLK,0.000,
128400000,SWDIO_SAMPLE_H,3.420,23.000
128405000,SWCLK,3.300,
128410000,SWCLK,0.000,
128410000,SWDIO_SAMPLE_H,3.420,24.000
128415000,SWCLK,3.300,
128420000,SWCLK,0.000,
128420000,SWDIO_SAMPLE_H,3.420,25.000
128425000,SWCLK,3.300,
128430000,SWCLK,0.000,
128430000,SWDIO_SAMPLE_H,3.420,26.000
128435000,SWCLK,3.300,
128440000,SWCLK,0.000,
128440000,SWDIO_SAMPLE_H,3.420,27.000
128445000,SWCLK,3.300,
128450000,SWCLK,0.000,
128450000,SWDIO_SAMPLE_H,3.420,28.000
128455000,SWCLK,3.300,
128460000,SWCLK,0.000,
128460000,SWDIO_SAMPLE_H,3.420,29.000
128465000,SWCLK,3.300,
128470000,SWCLK,0.000,
128470000,SWDIO_SAMPLE_H,3.420,30.000
128475000,SWCLK,3.300,
128480000,SWCLK,0.000,
128480000,SWDIO_SAMPLE_H,3.420,31.000
128485000,SWCLK,3.300,
128490000,SWCLK,0.000,
128490000,SWDIO_SAMPLE_H,3.420,32.000
128495000,SWCLK,3.300,
128495000,STEP_PHASE_SendParity_Read,3.550,6.000
128495000,SWDIO,3.200,
128500000,SWCLK,0.000,
128500000,SWDIO_SAMPLE_H,3.420,33.000
128505000,SWCLK,3.300,
128505000,STEP_PHASE_TurnaroundToHost_Read,3.550,7.000
128505000,SWDIO,3.100,
128510000,SWCLK,0.000,
128515000,SWCLK,3.300,
128520000,SWCLK,0.000,
128520000,STEP_PHASE_CollectRequest,3.550,2.000
128520000,SWDIO,3.300,
128520000,SWDIO,0.000,
128525000,SWCLK,3.300,
128525000,SWDIO_SAMPLE_T,3.420,0.000
128530000,SWCLK,0.000,
128535000,SWCLK,3.300,
128535000,SWDIO_SAMPLE_T,3.420,0.000
128540000,SWCLK,0.000,
128545000,SWCLK,3.300,
128545000,SWDIO_SAMPLE_T,3.420,0.000
128550000,SWCLK,0.000,
128555000,SWCLK,3.300,
128555000,SWDIO_SAMPLE_T,3.420,0.000
128560000,SWCLK,0.000,
128565000,SWCLK,3.300,
128565000,SWDIO_SAMPLE_T,3.420,0.000
128570000,SWCLK,0.000,
128575000,SWCLK,3.300,
128575000,SWDIO_SAMPLE_T,3.420,0.000
128580000,SWCLK,0.000,
128585000,SWCLK,3.300,
128585000,SWDIO_SAMPLE_T,3.420,0.000
128590000,SWCLK,0.000,
128595000,SWCLK,3.300,
128595000,SWDIO_SAMPLE_T,3.420,0.000
128600000,SWCLK,0.000,
128600000,SWDIO,3.300,
128600000,SWDIO,0.000,
128605000,SWCLK,3.300,
128605000,SWDIO_SAMPLE_T,3.420,0.000
128610000,SWCLK,0.000,
128615000,SWCLK,3.300,
128615000,SWDIO_SAMPLE_T,3.420,0.000
128620000,SWCLK,0.000,
128620000,SWDIO,3.300,
128625000,SWCLK,3.300,
128625000,SWDIO_SAMPLE_T,3.420,1.000
128630000,SWCLK,0.000,
128630000,SWDIO,0.000,
128635000,SWCLK,3.300,
128635000,SWDIO_SAMPLE_T,3.420,2.000
128640000,SWCLK,0.000,
128640000,SWDIO,3.300,
128645000,SWCLK,3.300,
128645000,SWDIO_SAMPLE_T,3.420,3.000
128650000,SWCLK,0.000,
128655000,SWCLK,3.300,
128655000,SWDIO_SAMPLE_T,3.420,4.000
128660000,SWCLK,0.000,
128665000,SWCLK,3.300,
128665000,SWDIO_SAMPLE_T,3.420,5.000
128670000,SWCLK,0.000,
128675000,SWCLK,3.300,
128675000,SWDIO_SAMPLE_T,3.420,6.000
128680000,SWCLK,0.000,
128680000,SWDIO,0.000,
128685000,SWCLK,3.300,
128685000,SWDIO_SAMPLE_T,3.420,7.000
128690000,SWCLK,0.000,
128690000,SWDIO,3.300,
128695000,SWCLK,3.300,
128695000,SWDIO_SAMPLE_T,3.420,8.000
128700000,SWCLK,0.000,
128700000,SWDIO,3.100,
128705000,SWCLK,3.300,
128705000,STEP_PHASE_SendAck_Read,3.550,3.000
128705000,SWDIO,3.200,
128710000,SWCLK,0.000,
128710000,SWDIO_SAMPLE_H,3.420,1.000
128715000,SWCLK,3.300,
128715000,SWDIO,0.100,
128720000,SWCLK,0.000,
128720000,SWDIO_SAMPLE_H,3.420,2.000
128725000,SWCLK,3.300,
128730000,SWCLK,0.000,
128730000,SWDIO_SAMPLE_H,3.420,3.000
128735000,SWCLK,3.300,
128735000,STEP_PHASE_SendData_Read,3.550,5.000
128740000,SWCLK,0.000,
128740000,SWDIO_SAMPLE_H,3.420,1.000
128745000,SWCLK,3.300,
128750000,SWCLK,0.000,
128750000,SWDIO_SAMPLE_H,3.420,2.000
128755000,SWCLK,3.300,
128760000,SWCLK,0.000,
128760000,SWDIO_SAMPLE_H,3.420,3.000
128765000,SWCLK,3.300,
128770000,SWCLK,0.000,
128770000,SWDIO_SAMPLE_H,3.420,4.000
128775000,SWCLK,3.300,
128780000,SWCLK,0.000,
128780000,SWDIO_SAMPLE_H,3.420,5.000
128785000,SWCLK,3.300,
128790000,SWCLK,0.000,
128790000,SWDIO_SAMPLE_H,3.420,6.000
128795000,SWCLK,3.300,
128800000,SWCLK,0.000,
128800000,SWDIO_SAMPLE_H,3.420,7.000
128805000,SWCLK,3.300,
128810000,SWCLK,0.000,
128810000,SWDIO_SAMPLE_H,3.420,8.000
128815000,SWCLK,3.300,
128820000,SWCLK,0.000,
128820000,SWDIO_SAMPLE_H,3.420,9.000
128825000,SWCLK,3.300,
128830000,SWCLK,0.000,
128830000,SWDIO_SAMPLE_H,3.420,10.000
128835000,SWCLK,3.300,
128840000,SWCLK,0.000,
128840000,SWDIO_SAMPLE_H,3.420,11.000
128845000,SWCLK,3.300,
128850000,SWCLK,0.000,
128850000,SWDIO_SAMPLE_H,3.420,12.000
128855000,SWCLK,3.300,
128860000,SWCLK,0.000,
128860000,SWDIO_SAMPLE_H,3.420,13.000
128865000,SWCLK,3.300,
128870000,SWCLK,0.000,
128870000,SWDIO_SAMPLE_H,3.420,14.000
128875000,SWCLK,3.300,
128880000,SWCLK,0.000,
128880000,SWDIO_SAMPLE_H,3.420,15.000
128885000,SWCLK,3.300,
128890000,SWCLK,0.000,
128890000,SWDIO_SAMPLE_H,3.420,16.000
128895000,SWCLK,3.300,
128895000,SWDIO,3.200,
128900000,SWCLK,0.000,
128900000,SWDIO_SAMPLE_H,3.420,17.000
128905000,SWCLK,3.300,
128905000,SWDIO,0.100,
128910000,SWCLK,0.000,
128910000,SWDIO_SAMPLE_H,3.420,18.000
128915000,SWCLK,3.300,
128920000,SWCLK,0.000,
128920000,SWDIO_SAMPLE_H,3.420,19.000
128925000,SWCLK,3.300,
128930000,SWCLK,0.000,
128930000,SWDIO_SAMPLE_H,3.420,20.000
128935000,SWCLK,3.300,
128940000,SWCLK,0.000,
128940000,SWDIO_SAMPLE_H,3.420,21.000
128945000,SWCLK,3.300,
128950000,SWCLK,0.000,
128950000,SWDIO_SAMPLE_H,3.420,22.000
128955000,SWCLK,3.300,
128960000,SWCLK,0.000,
128960000,SWDIO_SAMPLE_H,3.420,23.000
128965000,SWCLK,3.300,
128970000,SWCLK,0.000,
128970000,SWDIO_SAMPLE_H,3.420,24.000
128975000,SWCLK,3.300,
128980000,SWCLK,0.000,
128980000,SWDIO_SAMPLE_H,3.420,25.000
128985000,SWCLK,3.300,
128990000,SWCLK,0.000,
128990000,SWDIO_SAMPLE_H,3.420,26.000
128995000,SWCLK,3.300,
129000000,SWCLK,0.000,
129000000,SWDIO_SAMPLE_H,3.420,27.000
129005000,SWCLK,3.300,
129010000,SWCLK,0.000,
129010000,SWDIO_SAMPLE_H,3.420,28.000
129015000,SWCLK,3.300,
129020000,SWCLK,0.000,
129020000,SWDIO_SAMPLE_H,3.420,29.000
129025000,SWCLK,3.300,
129030000,SWCLK,0.000,
129030000,SWDIO_SAMPLE_H,3.420,30.000
129035000,SWCLK,3.300,
129040000,SWCLK,0.000,
129040000,SWDIO_SAMPLE_H,3.420,31.000
129045000,SWCLK,3.300,
129050000,SWCLK,0.000,
129050000,SWDIO_SAMPLE_H,3.420,32.000
129055000,SWCLK,3.300,
129055000,STEP_PHASE_SendParity_Read,3.550,6.000
129055000,SWDIO,3.200,
129060000,SWCLK,0.000,
129060000,SWDIO_SAMPLE_H,3.420,33.000
129065000,SWCLK,3.300,
129065000,STEP_PHASE_TurnaroundToHost_Read,3.550,7.000
129065000,SWDIO,3.100,
129070000,SWCLK,0.000,
129075000,SWCLK,3.300,
129080000,SWCLK,0.000,
129080000,STEP_PHASE_CollectRequest,3.550,2.000
129080000,SWDIO,3.300,
129080000,SWDIO,0.000,
129085000,SWCLK,3.300,
129085000,SWDIO_SAMPLE_T,3.420,0.000
129090000,SWCLK,0.000,
129095000,SWCLK,3.300,
129095000,SWDIO_SAMPLE_T,3.420,0.000
129100000,SWCLK,0.000,
129105000,SWCLK,3.300,
129105000,SWDIO_SAMPLE_T,3.420,0.000
129110000,SWCLK,0.000,
129115000,SWCLK,3.300,
129115000,SWDIO_SAMPLE_T,3.420,0.000
129120000,SWCLK,0.000,
129125000,SWCLK,3.300,
129125000,SWDIO_SAMPLE_T,3.420,0.000
129130000,SWCLK,0.000,
129135000,SWCLK,3.300,
129135000,SWDIO_SAMPLE_T,3.420,0.000
129140000,SWCLK,0.000,
129145000,SWCLK,3.300,
129145000,SWDIO_SAMPLE_T,3.420,0.000
129150000,SWCLK,0.000,
129155000,SWCLK,3.300,
129155000,SWDIO_SAMPLE_T,3.420,0.000
129160000,SWCLK,0.000,
130160000,SWDIO,3.300,
130160000,SWDIO,0.000,
130165000,SWCLK,3.300,
130165000,SWDIO_SAMPLE_T,3.420,0.000
130170000,SWCLK,0.000,
130175000,SWCLK,3.300,
130175000,SWDIO_SAMPLE_T,3.420,0.000
130180000,SWCLK,0.000,
130180000,SWDIO,3.300,
130185000,SWCLK,3.300,
130185000,SWDIO_SAMPLE_T,3.420,1.000
130190000,SWCLK,0.000,
130190000,SWDIO,0.000,
130195000,SWCLK,3.300,
130195000,SWDIO_SAMPLE_T,3.420,2.000
130200000,SWCLK,0.000,
130205000,SWCLK,3.300,
130205000,SWDIO_SAMPLE_T,3.420,3.000
130210000,SWCLK,0.000,
130215000,SWCLK,3.300,
130215000,SWDIO_SAMPLE_T,3.420,4.000
130220000,SWCLK,0.000,
130220000,SWDIO,3.300,
130225000,SWCLK,3.300,
130225000,SWDIO_SAMPLE_T,3.420,5.000
130230000,SWCLK,0.000,
130235000,SWCLK,3.300,
130235000,SWDIO_SAMPLE_T,3.420,6.000
130240000,SWCLK,0.000,
130240000,SWDIO,0.000,
130245000,SWCLK,3.300,
130245000,SWDIO_SAMPLE_T,3.420,7.000
130250000,SWCLK,0.000,
130250000,SWDIO,3.300,
130255000,SWCLK,3.300,
130255000,SWDIO_SAMPLE_T,3.420,8.000
130260000,SWCLK,0.000,
130260000,SWDIO,3.100,
130265000,SWCLK,3.300,
130265000,STEP_PHASE_SendAck_Write,3.550,8.000
130265000,SWDIO,3.200,
130270000,SWCLK,0.000,
130270000,SWDIO_SAMPLE_H,3.420,1.000
130275000,SWCLK,3.300,
130275000,SWDIO,0.100,
130280000,SWCLK,0.000,
130280000,SWDIO_SAMPLE_H,3.420,2.000
130285000,SWCLK,3.300,
130290000,SWCLK,0.000,
130290000,SWDIO_SAMPLE_H,3.420,3.000
130295000,SWCLK,3.300,
130295000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
130295000,SWDIO,3.100,
130300000,SWCLK,0.000,
130305000,SWCLK,3.300,
130310000,SWCLK,0.000,
130310000,STEP_PHASE_RecvData_Write,3.550,11.000
130310000,SWDIO,3.300,
130310000,SWDIO,0.000,
130315000,SWCLK,3.300,
130315000,SWDIO_SAMPLE_T,3.420,1.000
130320000,SWCLK,0.000,
130325000,SWCLK,3.300,
130325000,SWDIO_SAMPLE_T,3.420,2.000
130330000,SWCLK,0.000,
130335000,SWCLK,3.300,
130335000,SWDIO_SAMPLE_T,3.420,3.000
130340000,SWCLK,0.000,
130345000,SWCLK,3.300,
130345000,SWDIO_SAMPLE_T,3.420,4.000
130350000,SWCLK,0.000,
130355000,SWCLK,3.300,
130355000,SWDIO_SAMPLE_T,3.420,5.000
130360000,SWCLK,0.000,
130365000,SWCLK,3.300,
130365000,SWDIO_SAMPLE_T,3.420,6.000
130370000,SWCLK,0.000,
130375000,SWCLK,3.300,
130375000,SWDIO_SAMPLE_T,3.420,7.000
130380000,SWCLK,0.000,
130385000,SWCLK,3.300,
130385000,SWDIO_SAMPLE_T,3.420,8.000
130390000,SWCLK,0.000,
130395000,SWCLK,3.300,
130395000,SWDIO_SAMPLE_T,3.420,9.000
130400000,SWCLK,0.000,
130405000,SWCLK,3.300,
130405000,SWDIO_SAMPLE_T,3.420,10.000
130410000,SWCLK,0.000,
130415000,SWCLK,3.300,
130415000,SWDIO_SAMPLE_T,3.420,11.000
130420000,SWCLK,0.000,
130425000,SWCLK,3.300,
130425000,SWDIO_SAMPLE_T,3.420,12.000
130430000,SWCLK,0.000,
130435000,SWCLK,3.300,
130435000,SWDIO_SAMPLE_T,3.420,13.000
130440000,SWCLK,0.000,
130445000,SWCLK,3.300,
130445000,SWDIO_SAMPLE_T,3.420,14.000
130450000,SWCLK,0.000,
130455000,SWCLK,3.300,
130455000,SWDIO_SAMPLE_T,3.420,15.000
130460000,SWCLK,0.000,
130465000,SWCLK,3.300,
130465000,SWDIO_SAMPLE_T,3.420,16.000
130470000,SWCLK,0.000,
130475000,SWCLK,3.300,
130475000,SWDIO_SAMPLE_T,3.420,17.000
130480000,SWCLK,0.000,
130485000,SWCLK,3.300,
130485000,SWDIO_SAMPLE_T,3.420,18.000
130490000,SWCLK,0.000,
130495000,SWCLK,3.300,
130495000,SWDIO_SAMPLE_T,3.420,19.000
130500000,SWCLK,0.000,
130505000,SWCLK,3.300,
130505000,SWDIO_SAMPLE_T,3.420,20.000
130510000,SWCLK,0.000,
130515000,SWCLK,3.300,
130515000,SWDIO_SAMPLE_T,3.420,21.000
130520000,SWCLK,0.000,
130525000,SWCLK,3.300,
130525000,SWDIO_SAMPLE_T,3.420,22.000
130530000,SWCLK,0.000,
130535000,SWCLK,3.300,
130535000,SWDIO_SAMPLE_T,3.420,23.000
130540000,SWCLK,0.000,
130545000,SWCLK,3.300,
130545000,SWDIO_SAMPLE_T,3.420,24.000
130550000,SWCLK,0.000,
130555000,SWCLK,3.300,
130555000,SWDIO_SAMPLE_T,3.420,25.000
130560000,SWCLK,0.000,
130565000,SWCLK,3.300,
130565000,SWDIO_SAMPLE_T,3.420,26.000
130570000,SWCLK,0.000,
130575000,SWCLK,3.300,
130575000,SWDIO_SAMPLE_T,3.420,27.000
130580000,SWCLK,0.000,
130585000,SWCLK,3.300,
130585000,SWDIO_SAMPLE_T,3.420,28.000
130590000,SWCLK,0.000,
130595000,SWCLK,3.300,
130595000,SWDIO_SAMPLE_T,3.420,29.000
130600000,SWCLK,0.000,
130605000,SWCLK,3.300,
130605000,SWDIO_SAMPLE_T,3.420,30.000
130610000,SWCLK,0.000,
130615000,SWCLK,3.300,
130615000,SWDIO_SAMPLE_T,3.420,31.000
130620000,SWCLK,0.000,
130625000,SWCLK,3.300,
130625000,SWDIO_SAMPLE_T,3.420,32.000
130630000,SWCLK,0.000,
130635000,SWCLK,3.300,
130635000,SWDIO_SAMPLE_T,3.420,33.000
130640000,SWCLK,0.000,
130640000,STEP_PHASE_Complete_Write,3.550,13.000
130645000,SWCLK,3.300,
130650000,SWCLK,0.000,
130655000,SWCLK,3.300,
130655000,SWDIO_SAMPLE_T,3.420,0.000
130660000,SWCLK,0.000,
130665000,SWCLK,3.300,
130665000,SWDIO_SAMPLE_T,3.420,0.000
130670000,SWCLK,0.000,
130675000,SWCLK,3.300,
130675000,SWDIO_SAMPLE_T,3.420,0.000
130680000,SWCLK,0.000,
130685000,SWCLK,3.300,
130685000,SWDIO_SAMPLE_T,3.420,0.000
130690000,SWCLK,0.000,
130695000,SWCLK,3.300,
130695000,SWDIO_SAMPLE_T,3.420,0.000
130700000,SWCLK,0.000,
130705000,SWCLK,3.300,
130705000,SWDIO_SAMPLE_T,3.420,0.000
130710000,SWCLK,0.000,
130715000,SWCLK,3.300,
130715000,SWDIO_SAMPLE_T,3.420,0.000
130720000,SWCLK,0.000,
130720000,SWDIO,3.300,
130720000,SWDIO,0.000,
130725000,SWCLK,3.300,
130725000,SWDIO_SAMPLE_T,3.420,0.000
130730000,SWCLK,0.000,
130735000,SWCLK,3.300,
130735000,SWDIO_SAMPLE_T,3.420,0.000
130740000,SWCLK,0.000,
130740000,SWDIO,3.300,
130745000,SWCLK,3.300,
130745000,SWDIO_SAMPLE_T,3.420,1.000
130750000,SWCLK,0.000,
130755000,SWCLK,3.300,
130755000,SWDIO_SAMPLE_T,3.420,2.000
130760000,SWCLK,0.000,
130760000,SWDIO,0.000,
130765000,SWCLK,3.300,
130765000,SWDIO_SAMPLE_T,3.420,3.000
130770000,SWCLK,0.000,
130775000,SWCLK,3.300,
130775000,SWDIO_SAMPLE_T,3.420,4.000
130780000,SWCLK,0.000,
130785000,SWCLK,3.300,
130785000,SWDIO_SAMPLE_T,3.420,5.000
130790000,SWCLK,0.000,
130790000,SWDIO,3.300,
130795000,SWCLK,3.300,
130795000,SWDIO_SAMPLE_T,3.420,6.000
130800000,SWCLK,0.000,
130800000,SWDIO,0.000,
130805000,SWCLK,3.300,
130805000,SWDIO_SAMPLE_T,3.420,7.000
130810000,SWCLK,0.000,
130810000,SWDIO,3.300,
130815000,SWCLK,3.300,
130815000,SWDIO_SAMPLE_T,3.420,8.000
130820000,SWCLK,0.000,
130820000,SWDIO,3.100,
