t_ns,signal,voltage,value
55100000,SWDIO,3.100,
55105000,SWCLK,3.300,
55105000,STEP_PHASE_SendAck_Read,3.550,3.000
55105000,SWDIO,3.200,
55110000,SWCLK,0.000,
55110000,SWDIO_SAMPLE_H,3.420,1.000
55115000,SWCLK,3.300,
55115000,SWDIO,0.100,
55120000,SWCLK,0.000,
55120000,SWDIO_SAMPLE_H,3.420,2.000
55125000,SWCLK,3.300,
55130000,SWCLK,0.000,
55130000,SWDIO_SAMPLE_H,3.420,3.000
55135000,SWCLK,3.300,
55135000,STEP_PHASE_SendData_Read,3.550,5.000
55140000,SWCLK,0.000,
55140000,SWDIO_SAMPLE_H,3.420,1.000
55145000,SWCLK,3.300,
55150000,SWCLK,0.000,
55150000,SWDIO_SAMPLE_H,3.420,2.000
55155000,SWCLK,3.300,
55160000,SWCLK,0.000,
55160000,SWDIO_SAMPLE_H,3.420,3.000
55165000,SWCLK,3.300,
55170000,SWCLK,0.000,
55170000,SWDIO_SAMPLE_H,3.420,4.000
55175000,SWCLK,3.300,
55180000,SWCLK,0.000,
55180000,SWDIO_SAMPLE_H,3.420,5.000
55185000,SWCLK,3.300,
55190000,SWCLK,0.000,
55190000,SWDIO_SAMPLE_H,3.420,6.000
55195000,SWCLK,3.300,
55200000,SWCLK,0.000,
55200000,SWDIO_SAMPLE_H,3.420,7.000
55205000,SWCLK,3.300,
55210000,SWCLK,0.000,
55210000,SWDIO_SAMPLE_H,3.420,8.000
55215000,SWCLK,3.300,
55220000,SWCLK,0.000,
55220000,SWDIO_SAMPLE_H,3.420,9.000
55225000,SWCLK,3.300,
55230000,SWCLK,0.000,
55230000,SWDIO_SAMPLE_H,3.420,10.000
55235000,SWCLK,3.300,
55240000,SWCLK,0.000,
55240000,SWDIO_SAMPLE_H,3.420,11.000
55245000,SWCLK,3.300,
55250000,SWCLK,0.000,
55250000,SWDIO_SAMPLE_H,3.420,12.000
55255000,SWCLK,3.300,
55260000,SWCLK,0.000,
55260000,SWDIO_SAMPLE_H,3.420,13.000
55265000,SWCLK,3.300,
55270000,SWCLK,0.000,
55270000,SWDIO_SAMPLE_H,3.420,14.000
55275000,SWCLK,3.300,
55280000,SWCLK,0.000,
55280000,SWDIO_SAMPLE_H,3.420,15.000
55285000,SWCLK,3.300,
55290000,SWCLK,0.000,
55290000,SWDIO_SAMPLE_H,3.420,16.000
55295000,SWCLK,3.300,
55300000,SWCLK,0.000,
55300000,SWDIO_SAMPLE_H,3.420,17.000
55305000,SWCLK,3.300,
55310000,SWCLK,0.000,
55310000,SWDIO_SAMPLE_H,3.420,18.000
55315000,SWCLK,3.300,
55320000,SWCLK,0.000,
55320000,SWDIO_SAMPLE_H,3.420,19.000
55325000,SWCLK,3.300,
55330000,SWCLK,0.000,
55330000,SWDIO_SAMPLE_H,3.420,20.000
55335000,SWCLK,3.300,
55340000,SWCLK,0.000,
55340000,SWDIO_SAMPLE_H,3.420,21.000
55345000,SWCLK,3.300,
55350000,SWCLK,0.000,
55350000,SWDIO_SAMPLE_H,3.420,22.000
55355000,SWCLK,3.300,
55360000,SWCLK,0.000,
55360000,SWDIO_SAMPLE_H,3.420,23.000
55365000,SWCLK,3.300,
55370000,SWCLK,0.000,
55370000,SWDIO_SAMPLE_H,3.420,24.000
55375000,SWCLK,3.300,
55380000,SWCLK,0.000,
55380000,SWDIO_SAMPLE_H,3.420,25.000
55385000,SWCLK,3.300,
55390000,SWCLK,0.000,
55390000,SWDIO_SAMPLE_H,3.420,26.000
55395000,SWCLK,3.300,
55400000,SWCLK,0.000,
55400000,SWDIO_SAMPLE_H,3.420,27.000
55405000,SWCLK,3.300,
55410000,SWCLK,0.000,
55410000,SWDIO_SAMPLE_H,3.420,28.000
55415000,SWCLK,3.300,
55420000,SWCLK,0.000,
55420000,SWDIO_SAMPLE_H,3.420,29.000
55425000,SWCLK,3.300,
55430000,SWCLK,0.000,
55430000,SWDIO_SAMPLE_H,3.420,30.000
55435000,SWCLK,3.300,
55440000,SWCLK,0.000,
55440000,SWDIO_SAMPLE_H,3.420,31.000
55445000,SWCLK,3.300,
55450000,SWCLK,0.000,
55450000,SWDIO_SAMPLE_H,3.420,32.000
55455000,SWCLK,3.300,
55455000,STEP_PHASE_SendParity_Read,3.550,6.000
55460000,SWCLK,0.000,
55460000,SWDIO_SAMPLE_H,3.420,33.000
55465000,SWCLK,3.300,
55465000,STEP_PHASE_TurnaroundToHost_Read,3.550,7.000
55465000,SWDIO,3.100,
55470000,SWCLK,0.000,
55475000,SWCLK,3.300,
55480000,SWCLK,0.000,
55480000,STEP_PHASE_CollectRequest,3.550,2.000
55480000,SWDIO,3.300,
55480000,SWDIO,0.000,
55485000,SWCLK,3.300,
55485000,SWDIO_SAMPLE_T,3.420,0.000
55490000,SWCLK,0.000,
55495000,SWCLK,3.300,
55495000,SWDIO_SAMPLE_T,3.420,0.000
55500000,SWCLK,0.000,
55505000,SWCLK,3.300,
55505000,SWDIO_SAMPLE_T,3.420,0.000
55510000,SWCLK,0.000,
55515000,SWCLK,3.300,
55515000,SWDIO_SAMPLE_T,3.420,0.000
55520000,SWCLK,0.000,
55525000,SWCLK,3.300,
55525000,SWDIO_SAMPLE_T,3.420,0.000
55530000,SWCLK,0.000,
55535000,SWCLK,3.300,
55535000,SWDIO_SAMPLE_T,3.420,0.000
55540000,SWCLK,0.000,
55545000,SWCLK,3.300,
55545000,SWDIO_SAMPLE_T,3.420,0.000
55550000,SWCLK,0.000,
55555000,SWCLK,3.300,
55555000,SWDIO_SAMPLE_T,3.420,0.000
55560000,SWCLK,0.000,
55560000,SWDIO,3.300,
55560000,SWDIO,0.000,
55565000,SWCLK,3.300,
55565000,SWDIO_SAMPLE_T,3.420,0.000
55570000,SWCLK,0.000,
55575000,SWCLK,3.300,
55575000,SWDIO_SAMPLE_T,3.420,0.000
55580000,SWCLK,0.000,
55580000,SWDIO,3.300,
55585000,SWCLK,3.300,
55585000,SWDIO_SAMPLE_T,3.420,1.000
55590000,SWCLK,0.000,
55590000,SWDIO,0.000,
55595000,SWCLK,3.300,
55595000,SWDIO_SAMPLE_T,3.420,2.000
55600000,SWCLK,0.000,
55600000,SWDIO,3.300,
55605000,SWCLK,3.300,
55605000,SWDIO_SAMPLE_T,3.420,3.000
55610000,SWCLK,0.000,
55615000,SWCLK,3.300,
55615000,SWDIO_SAMPLE_T,3.420,4.000
55620000,SWCLK,0.000,
55625000,SWCLK,3.300,
55625000,SWDIO_SAMPLE_T,3.420,5.000
55630000,SWCLK,0.000,
55635000,SWCLK,3.300,
55635000,SWDIO_SAMPLE_T,3.420,6.000
55640000,SWCLK,0.000,
55640000,SWDIO,0.000,
55645000,SWCLK,3.300,
55645000,SWDIO_SAMPLE_T,3.420,7.000
55650000,SWCLK,0.000,
55650000,SWDIO,3.300,
55655000,SWCLK,3.300,
55655000,SWDIO_SAMPLE_T,3.420,8.000
55660000,SWCLK,0.000,
55660000,SWDIO,3.100,
55665000,SWCLK,3.300,
55665000,STEP_PHASE_SendAck_Read,3.550,3.000
55665000,SWDIO,3.200,
55670000,SWCLK,0.000,
55670000,SWDIO_SAMPLE_H,3.420,1.000
55675000,SWCLK,3.300,
55675000,SWDIO,0.100,
55680000,SWCLK,0.000,
55680000,SWDIO_SAMPLE_H,3.420,2.000
55685000,SWCLK,3.300,
55690000,SWCLK,0.000,
55690000,SWDIO_SAMPLE_H,3.420,3.000
55695000,SWCLK,3.300,
55695000,STEP_PHASE_SendData_Read,3.550,5.000
55700000,SWCLK,0.000,
55700000,SWDIO_SAMPLE_H,3.420,1.000
55705000,SWCLK,3.300,
55710000,SWCLK,0.000,
55710000,SWDIO_SAMPLE_H,3.420,2.000
55715000,SWCLK,3.300,
55720000,SWCLK,0.000,
55720000,SWDIO_SAMPLE_H,3.420,3.000
55725000,SWCLK,3.300,
55730000,SWCLK,0.000,
55730000,SWDIO_SAMPLE_H,3.420,4.000
55735000,SWCLK,3.300,
55740000,SWCLK,0.000,
55740000,SWDIO_SAMPLE_H,3.420,5.000
55745000,SWCLK,3.300,
55750000,SWCLK,0.000,
55750000,SWDIO_SAMPLE_H,3.420,6.000
55755000,SWCLK,3.300,
55760000,SWCLK,0.000,
55760000,SWDIO_SAMPLE_H,3.420,7.000
55765000,SWCLK,3.300,
55770000,SWCLK,0.000,
55770000,SWDIO_SAMPLE_H,3.420,8.000
55775000,SWCLK,3.300,
55780000,SWCLK,0.000,
55780000,SWDIO_SAMPLE_H,3.420,9.000
55785000,SWCLK,3.300,
55790000,SWCLK,0.000,
55790000,SWDIO_SAMPLE_H,3.420,10.000
55795000,SWCLK,3.300,
55800000,SWCLK,0.000,
55800000,SWDIO_SAMPLE_H,3.420,11.000
55805000,SWCLK,3.300,
55810000,SWCLK,0.000,
55810000,SWDIO_SAMPLE_H,3.420,12.000
55815000,SWCLK,3.300,
55820000,SWCLK,0.000,
55820000,SWDIO_SAMPLE_H,3.420,13.000
55825000,SWCLK,3.300,
55830000,SWCLK,0.000,
55830000,SWDIO_SAMPLE_H,3.420,14.000
55835000,SWCLK,3.300,
55840000,SWCLK,0.000,
55840000,SWDIO_SAMPLE_H,3.420,15.000
55845000,SWCLK,3.300,
55850000,SWCLK,0.000,
55850000,SWDIO_SAMPLE_H,3.420,16.000
55855000,SWCLK,3.300,
55860000,SWCLK,0.000,
55860000,SWDIO_SAMPLE_H,3.420,17.000
55865000,SWCLK,3.300,
55865000,SWDIO,3.200,
55870000,SWCLK,0.000,
55870000,SWDIO_SAMPLE_H,3.420,18.000
55875000,SWCLK,3.300,
55875000,SWDIO,0.100,
55880000,SWCLK,0.000,
55880000,SWDIO_SAMPLE_H,3.420,19.000
55885000,SWCLK,3.300,
55890000,SWCLK,0.000,
55890000,SWDIO_SAMPLE_H,3.420,20.000
55895000,SWCLK,3.300,
55900000,SWCLK,0.000,
55900000,SWDIO_SAMPLE_H,3.420,21.000
55905000,SWCLK,3.300,
55910000,SWCLK,0.000,
55910000,SWDIO_SAMPLE_H,3.420,22.000
55915000,SWCLK,3.300,
55920000,SWCLK,0.000,
55920000,SWDIO_SAMPLE_H,3.420,23.000
55925000,SWCLK,3.300,
55930000,SWCLK,0.000,
55930000,SWDIO_SAMPLE_H,3.420,24.000
55935000,SWCLK,3.300,
55940000,SWCLK,0.000,
55940000,SWDIO_SAMPLE_H,3.420,25.000
55945000,SWCLK,3.300,
55950000,SWCLK,0.000,
55950000,SWDIO_SAMPLE_H,3.420,26.000
55955000,SWCLK,3.300,
55960000,SWCLK,0.000,
55960000,SWDIO_SAMPLE_H,3.420,27.000
55965000,SWCLK,3.300,
55970000,SWCLK,0.000,
55970000,SWDIO_SAMPLE_H,3.420,28.000
55975000,SWCLK,3.300,
55980000,SWCLK,0.000,
55980000,SWDIO_SAMPLE_H,3.420,29.000
55985000,SWCLK,3.300,
55990000,SWCLK,0.000,
55990000,SWDIO_SAMPLE_H,3.420,30.000
55995000,SWCLK,3.300,
56000000,SWCLK,0.000,
56000000,SWDIO_SAMPLE_H,3.420,31.000
56005000,SWCLK,3.300,
56010000,SWCLK,0.000,
56010000,SWDIO_SAMPLE_H,3.420,32.000
56015000,SWCLK,3.300,
56015000,STEP_PHASE_SendParity_Read,3.550,6.000
56015000,SWDIO,3.200,
56020000,SWCLK,0.000,
56020000,SWDIO_SAMPLE_H,3.420,33.000
56025000,SWCLK,3.300,
56025000,STEP_PHASE_TurnaroundToHost_Read,3.550,7.000
56025000,SWDIO,3.100,
56030000,SWCLK,0.000,
56035000,SWCLK,3.300,
56040000,SWCLK,0.000,
56040000,STEP_PHASE_CollectRequest,3.550,2.000
56040000,SWDIO,3.300,
56040000,SWDIO,0.000,
56045000,SWCLK,3.300,
56045000,SWDIO_SAMPLE_T,3.420,0.000
56050000,SWCLK,0.000,
56055000,SWCLK,3.300,
56055000,SWDIO_SAMPLE_T,3.420,0.000
56060000,SWCLK,0.000,
56065000,SWCLK,3.300,
56065000,SWDIO_SAMPLE_T,3.420,0.000
56070000,SWCLK,0.000,
56075000,SWCLK,3.300,
56075000,SWDIO_SAMPLE_T,3.420,0.000
56080000,SWCLK,0.000,
56085000,SWCLK,3.300,
56085000,SWDIO_SAMPLE_T,3.420,0.000
56090000,SWCLK,0.000,
56095000,SWCLK,3.300,
56095000,SWDIO_SAMPLE_T,3.420,0.000
56100000,SWCLK,0.000,
56105000,SWCLK,3.300,
56105000,SWDIO_SAMPLE_T,3.420,0.000
56110000,SWCLK,0.000,
56115000,SWCLK,3.300,
56115000,SWDIO_SAMPLE_T,3.420,0.000
56120000,SWCLK,0.000,
56120000,SWDIO,3.300,
56120000,SWDIO,0.000,
56125000,SWCLK,3.300,
56125000,SWDIO_SAMPLE_T,3.420,0.000
56130000,SWCLK,0.000,
56135000,SWCLK,3.300,
56135000,SWDIO_SAMPLE_T,3.420,0.000
56140000,SWCLK,0.000,
56140000,SWDIO,3.300,
56145000,SWCLK,3.300,
56145000,SWDIO_SAMPLE_T,3.420,1.000
56150000,SWCLK,0.000,
56150000,SWDIO,0.000,
56155000,SWCLK,3.300,
56155000,SWDIO_SAMPLE_T,3.420,2.000
56160000,SWCLK,0.000,
56165000,SWCLK,3.300,
56165000,SWDIO_SAMPLE_T,3.420,3.000
56170000,SWCLK,0.000,
56175000,SWCLK,3.300,
56175000,SWDIO_SAMPLE_T,3.420,4.000
56180000,SWCLK,0.000,
56180000,SWDIO,3.300,
56185000,SWCLK,3.300,
56185000,SWDIO_SAMPLE_T,3.420,5.000
56190000,SWCLK,0.000,
56195000,SWCLK,3.300,
56195000,SWDIO_SAMPLE_T,3.420,6.000
56200000,SWCLK,0.000,
56200000,SWDIO,0.000,
56205000,SWCLK,3.300,
56205000,SWDIO_SAMPLE_T,3.420,7.000
56210000,SWCLK,0.000,
56210000,SWDIO,3.300,
56215000,SWCLK,3.300,
56215000,SWDIO_SAMPLE_T,3.420,8.000
56220000,SWCLK,0.000,
56220000,SWDIO,3.100,
56225000,SWCLK,3.300,
56225000,STEP_PHASE_SendAck_Write,3.550,8.000
56225000,SWDIO,3.200,
56230000,SWCLK,0.000,
56230000,SWDIO_SAMPLE_H,3.420,1.000
56235000,SWCLK,3.300,
56235000,SWDIO,0.100,
56240000,SWCLK,0.000,
56240000,SWDIO_SAMPLE_H,3.420,2.000
56245000,SWCLK,3.300,
56250000,SWCLK,0.000,
56250000,SWDIO_SAMPLE_H,3.420,3.000
56255000,SWCLK,3.300,
56255000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
56255000,SWDIO,3.100,
56260000,SWCLK,0.000,
56265000,SWCLK,3.300,
56270000,SWCLK,0.000,
56270000,STEP_PHASE_RecvData_Write,3.550,11.000
56270000,SWDIO,3.300,
56270000,SWDIO,0.000,
56275000,SWCLK,3.300,
56275000,SWDIO_SAMPLE_T,3.420,1.000
56280000,SWCLK,0.000,
56285000,SWCLK,3.300,
56285000,SWDIO_SAMPLE_T,3.420,2.000
56290000,SWCLK,0.000,
56295000,SWCLK,3.300,
56295000,SWDIO_SAMPLE_T,3.420,3.000
56300000,SWCLK,0.000,
56305000,SWCLK,3.300,
56305000,SWDIO_SAMPLE_T,3.420,4.000
56310000,SWCLK,0.000,
56315000,SWCLK,3.300,
56315000,SWDIO_SAMPLE_T,3.420,5.000
56320000,SWCLK,0.000,
56325000,SWCLK,3.300,
56325000,SWDIO_SAMPLE_T,3.420,6.000
56330000,SWCLK,0.000,
56335000,SWCLK,3.300,
56335000,SWDIO_SAMPLE_T,3.420,7.000
56340000,SWCLK,0.000,
56345000,SWCLK,3.300,
56345000,SWDIO_SAMPLE_T,3.420,8.000
56350000,SWCLK,0.000,
56355000,SWCLK,3.300,
56355000,SWDIO_SAMPLE_T,3.420,9.000
56360000,SWCLK,0.000,
56365000,SWCLK,3.300,
56365000,SWDIO_SAMPLE_T,3.420,10.000
56370000,SWCLK,0.000,
56375000,SWCLK,3.300,
56375000,SWDIO_SAMPLE_T,3.420,11.000
56380000,SWCLK,0.000,
56385000,SWCLK,3.300,
56385000,SWDIO_SAMPLE_T,3.420,12.000
56390000,SWCLK,0.000,
56395000,SWCLK,3.300,
56395000,SWDIO_SAMPLE_T,3.420,13.000
56400000,SWCLK,0.000,
56405000,SWCLK,3.300,
56405000,SWDIO_SAMPLE_T,3.420,14.000
56410000,SWCLK,0.000,
56415000,SWCLK,3.300,
56415000,SWDIO_SAMPLE_T,3.420,15.000
56420000,SWCLK,0.000,
56425000,SWCLK,3.300,
56425000,SWDIO_SAMPLE_T,3.420,16.000
56430000,SWCLK,0.000,
56435000,SWCLK,3.300,
56435000,SWDIO_SAMPLE_T,3.420,17.000
56440000,SWCLK,0.000,
56445000,SWCLK,3.300,
56445000,SWDIO_SAMPLE_T,3.420,18.000
56450000,SWCLK,0.000,
56455000,SWCLK,3.300,
56455000,SWDIO_SAMPLE_T,3.420,19.000
56460000,SWCLK,0.000,
56465000,SWCLK,3.300,
56465000,SWDIO_SAMPLE_T,3.420,20.000
56470000,SWCLK,0.000,
56475000,SWCLK,3.300,
56475000,SWDIO_SAMPLE_T,3.420,21.000
56480000,SWCLK,0.000,
56485000,SWCLK,3.300,
56485000,SWDIO_SAMPLE_T,3.420,22.000
56490000,SWCLK,0.000,
56495000,SWCLK,3.300,
56495000,SWDIO_SAMPLE_T,3.420,23.000
56500000,SWCLK,0.000,
56505000,SWCLK,3.300,
56505000,SWDIO_SAMPLE_T,3.420,24.000
56510000,SWCLK,0.000,
56515000,SWCLK,3.300,
56515000,SWDIO_SAMPLE_T,3.420,25.000
56520000,SWCLK,0.000,
56525000,SWCLK,3.300,
56525000,SWDIO_SAMPLE_T,3.420,26.000
56530000,SWCLK,0.000,
56535000,SWCLK,3.300,
56535000,SWDIO_SAMPLE_T,3.420,27.000
56540000,SWCLK,0.000,
56545000,SWCLK,3.300,
56545000,SWDIO_SAMPLE_T,3.420,28.000
56550000,SWCLK,0.000,
56555000,SWCLK,3.300,
56555000,SWDIO_SAMPLE_T,3.420,29.000
56560000,SWCLK,0.000,
56565000,SWCLK,3.300,
56565000,SWDIO_SAMPLE_T,3.420,30.000
56570000,SWCLK,0.000,
56575000,SWCLK,3.300,
56575000,SWDIO_SAMPLE_T,3.420,31.000
56580000,SWCLK,0.000,
56585000,SWCLK,3.300,
56585000,SWDIO_SAMPLE_T,3.420,32.000
56590000,SWCLK,0.000,
56595000,SWCLK,3.300,
56595000,SWDIO_SAMPLE_T,3.420,33.000
56600000,SWCLK,0.000,
56600000,STEP_PHASE_Complete_Write,3.550,13.000
56605000,SWCLK,3.300,
56610000,SWCLK,0.000,
56615000,SWCLK,3.300,
56615000,SWDIO_SAMPLE_T,3.420,0.000
56620000,SWCLK,0.000,
56625000,SWCLK,3.300,
56625000,SWDIO_SAMPLE_T,3.420,0.000
56630000,SWCLK,0.000,
56635000,SWCLK,3.300,
56635000,SWDIO_SAMPLE_T,3.420,0.000
56640000,SWCLK,0.000,
56645000,SWCLK,3.300,
56645000,SWDIO_SAMPLE_T,3.420,0.000
56650000,SWCLK,0.000,
56655000,SWCLK,3.300,
56655000,SWDIO_SAMPLE_T,3.420,0.000
56660000,SWCLK,0.000,
56665000,SWCLK,3.300,
56665000,SWDIO_SAMPLE_T,3.420,0.000
56670000,SWCLK,0.000,
56675000,SWCLK,3.300,
56675000,SWDIO_SAMPLE_T,3.420,0.000
56680000,SWCLK,0.000,
56680000,SWDIO,3.300,
56680000,SWDIO,0.000,
56685000,SWCLK,3.300,
56685000,SWDIO_SAMPLE_T,3.420,0.000
56690000,SWCLK,0.000,
56695000,SWCLK,3.300,
56695000,SWDIO_SAMPLE_T,3.420,0.000
56700000,SWCLK,0.000,
56700000,SWDIO,3.300,
56705000,SWCLK,3.300,
56705000,SWDIO_SAMPLE_T,3.420,1.000
56710000,SWCLK,0.000,
56715000,SWCLK,3.300,
56715000,SWDIO_SAMPLE_T,3.420,2.000
56720000,SWCLK,0.000,
56720000,SWDIO,0.000,
56725000,SWCLK,3.300,
56725000,SWDIO_SAMPLE_T,3.420,3.000
56730000,SWCLK,0.000,
56735000,SWCLK,3.300,
56735000,SWDIO_SAMPLE_T,3.420,4.000
56740000,SWCLK,0.000,
56745000,SWCLK,3.300,
56745000,SWDIO_SAMPLE_T,3.420,5.000
56750000,SWCLK,0.000,
56750000,SWDIO,3.300,
56755000,SWCLK,3.300,
56755000,SWDIO_SAMPLE_T,3.420,6.000
56760000,SWCLK,0.000,
56760000,SWDIO,0.000,
56765000,SWCLK,3.300,
56765000,SWDIO_SAMPLE_T,3.420,7.000
56770000,SWCLK,0.000,
56770000,SWDIO,3.300,
56775000,SWCLK,3.300,
56775000,SWDIO_SAMPLE_T,3.420,8.000
56780000,SWCLK,0.000,
56780000,SWDIO,3.100,
56785000,SWCLK,3.300,
56785000,STEP_PHASE_SendAck_Write,3.550,8.000
56785000,SWDIO,3.200,
56790000,SWCLK,0.000,
56790000,SWDIO_SAMPLE_H,3.420,1.000
56795000,SWCLK,3.300,
56795000,SWDIO,0.100,
56800000,SWCLK,0.000,
56800000,SWDIO_SAMPLE_H,3.420,2.000
56805000,SWCLK,3.300,
56810000,SWCLK,0.000,
56810000,SWDIO_SAMPLE_H,3.420,3.000
56815000,SWCLK,3.300,
56815000,STEP_PHASE_TurnaroundToHost_Write,3.550,10.000
56815000,SWDIO,3.100,
56820000,SWCLK,0.000,
56825000,SWCLK,3.300,
56830000,SWCLK,0.000,
56830000,STEP_PHASE_RecvData_Write,3.550,11.000
56830000,SWDIO,3.300,
56830000,SWDIO,0.000,
56835000,SWCLK,3.300,
56835000,SWDIO_SAMPLE_T,3.420,1.000
56840000,SWCLK,0.000,
56840000,SWDIO,3.300,
56845000,SWCLK,3.300,
56845000,SWDIO_SAMPLE_T,3.420,2.000
56850000,SWCLK,0.000,
56850000,SWDIO,0.000,
56855000,SWCLK,3.300,
56855000,SWDIO_SAMPLE_T,3.420,3.000
56860000,SWCLK,0.000,
56865000,SWCLK,3.300,
56865000,SWDIO_SAMPLE_T,3.420,4.000
56870000,SWCLK,0.000,
56870000,SWDIO,3.300,
56875000,SWCLK,3.300,
56875000,SWDIO_SAMPLE_T,3.420,5.000
56880000,SWCLK,0.000,
56880000,SWDIO,0.000,
56885000,SWCLK,3.300,
56885000,SWDIO_SAMPLE_T,3.420,6.000
56890000,SWCLK,0.000,
56895000,SWCLK,3.300,
56895000,SWDIO_SAMPLE_T,3.420,7.000
56900000,SWCLK,0.000,
56905000,SWCLK,3.300,
56905000,SWDIO_SAMPLE_T,3.420,8.000
56910000,SWCLK,0.000,
56915000,SWCLK,3.300,
56915000,SWDIO_SAMPLE_T,3.420,9.000
56920000,SWCLK,0.000,
56925000,SWCLK,3.300,
56925000,SWDIO_SAMPLE_T,3.420,10.000
56930000,SWCLK,0.000,
56935000,SWCLK,3.300,
56935000,SWDIO_SAMPLE_T,3.420,11.000
56940000,SWCLK,0.000,
56945000,SWCLK,3.300,
56945000,SWDIO_SAMPLE_T,3.420,12.000
56950000,SWCLK,0.000,
56955000,SWCLK,3.300,
56955000,SWDIO_SAMPLE_T,3.420,13.000
56960000,SWCLK,0.000,
56965000,SWCLK,3.300,
56965000,SWDIO_SAMPLE_T,3.420,14.000
56970000,SWCLK,0.000,
56975000,SWCLK,3.300,
56975000,SWDIO_SAMPLE_T,3.420,15.000
56980000,SWCLK,0.000,
56985000,SWCLK,3.300,
56985000,SWDIO_SAMPLE_T,3.420,16.000
56990000,SWCLK,0.000,
56995000,SWCLK,3.300,
56995000,SWDIO_SAMPLE_T,3.420,17.000
57000000,SWCLK,0.000,
57005000,SWCLK,3.300,
57005000,SWDIO_SAMPLE_T,3.420,18.000
57010000,SWCLK,0.000,
57015000,SWCLK,3.300,
57015000,SWDIO_SAMPLE_T,3.420,19.000
57020000,SWCLK,0.000,
57025000,SWCLK,3.300,
57025000,SWDIO_SAMPLE_T,3.420,20.000
57030000,SWCLK,0.000,
57035000,SWCLK,3.300,
57035000,SWDIO_SAMPLE_T,3.420,21.000
57040000,SWCLK,0.000,
57045000,SWCLK,3.300,
57045000,SWDIO_SAMPLE_T,3.420,22.000
57050000,SWCLK,0.000,
57055000,SWCLK,3.300,
57055000,SWDIO_SAMPLE_T,3.420,23.000
57060000,SWCLK,0.000,
57065000,SWCLK,3.300,
57065000,SWDIO_SAMPLE_T,3.420,24.000
57070000,SWCLK,0.000,
57075000,SWCLK,3.300,
57075000,SWDIO_SAMPLE_T,3.420,25.000
57080000,SWCLK,0.000,
57085000,SWCLK,3.300,
57085000,SWDIO_SAMPLE_T,3.420,26.000
57090000,SWCLK,0.000,
57095000,SWCLK,3.300,
57095000,SWDIO_SAMPLE_T,3.420,27.000
57100000,SWCLK,0.000,
57105000,SWCLK,3.300,
57105000,SWDIO_SAMPLE_T,3.420,28.000
57110000,SWCLK,0.000,
57115000,SWCLK,3.300,
57115000,SWDIO_SAMPLE_T,3.420,29.000
57120000,SWCLK,0.000,
57125000,SWCLK,3.300,
57125000,SWDIO_SAMPLE_T,3.420,30.000
57130000,SWCLK,0.000,
57135000,SWCLK,3.300,
57135000,SWDIO_SAMPLE_T,3.420,31.000
57140000,SWCLK,0.000,
57145000,SWCLK,3.300,
57145000,SWDIO_SAMPLE_T,3.420,32.000
57150000,SWCLK,0.000,
57155000,SWCLK,3.300,
57155000,SWDIO_SAMPLE_T,3.420,33.000
57160000,SWCLK,0.000,
57160000,STEP_PHASE_Complete_Write,3.550,13.000
57165000,SWCLK,3.300,
57170000,SWCLK,0.000,
57175000,SWCLK,3.300,
57175000,SWDIO_SAMPLE_T,3.420,0.000
57180000,SWCLK,0.000,
57185000,SWCLK,3.300,
57185000,SWDIO_SAMPLE_T,3.420,0.000
57190000,SWCLK,0.000,
57195000,SWCLK,3.300,
57195000,SWDIO_SAMPLE_T,3.420,0.000
57200000,SWCLK,0.000,
57205000,SWCLK,3.300,
57205000,SWDIO_SAMPLE_T,3.420,0.000
57210000,SWCLK,0.000,
57215000,SWCLK,3.300,
57215000,SWDIO_SAMPLE_T,3.420,0.000
57220000,SWCLK,0.000,
57225000,SWCLK,3.300,
57225000,SWDIO_SAMPLE_T,3.420,0.000
57230000,SWCLK,0.000,
57235000,SWCLK,3.300,
57235000,SWDIO_SAMPLE_T,3.420,0.000
57240000,SWCLK,0.000,
57240000,SWDIO,3.300,
57240000,SWDIO,0.000,
57245000,SWCLK,3.300,
57245000,SWDIO_SAMPLE_T,3.420,0.000
57250000,SWCLK,0.000,
57255000,SWCLK,3.300,
57255000,SWDIO_SAMPLE_T,3.420,0.000
57260000,SWCLK,0.000,
57260000,SWDIO,3.300,
57265000,SWCLK,3.300,
57265000,SWDIO_SAMPLE_T,3.420,1.000
57270000,SWCLK,0.000,
57275000,SWCLK,3.300,
57275000,SWDIO_SAMPLE_T,3.420,2.000
57280000,SWCLK,0.000,
57280000,SWDIO,0.000,
57285000,SWCLK,3.300,
57285000,SWDIO_SAMPLE_T,3.420,3.000
57290000,SWCLK,0.000,
57290000,SWDIO,3.300,
57295000,SWCLK,3.300,
57295000,SWDIO_SAMPLE_T,3.420,4.000
57300000,SWCLK,0.000,
57300000,SWDIO,0.000,
57305000,SWCLK,3.300,
57305000,SWDIO_SAMPLE_T,3.420,5.000
57310000,SWCLK,0.000,
57315000,SWCLK,3.300,
57315000,SWDIO_SAMPLE_T,3.420,6.000
57320000,SWCLK,0.000,
57325000,SWCLK,3.300,
57325000,SWDIO_SAMPLE_T,3.420,7.000
57330000,SWCLK,0.000,
57330000,SWDIO,3.300,
57335000,SWCLK,3.300,
57335000,SWDIO_SAMPLE_T,3.420,8.000
57340000,SWCLK,0.000,
57340000,SWDIO,3.100,
57345000,SWCLK,3.300,
57345000,STEP_PHASE_SendAck_Write,3.550,8.000
